transaction_id,line_no,sku,quantity,regular_price,sale_price,unit_cost,promotion
T0003918,2,PRE-001,1,10.00,10.00,3.2000,
T0003918,3,CON-001,1,75.00,75.00,32.0000,
T0003919,1,FLO-007,1,32.00,32.00,13.0000,
T0003919,2,EDI-004,1,25.00,25.00,7.5000,
T0003919,3,PRE-001,1,10.00,10.00,3.2000,
T0003920,1,ACC-002,1,3.00,3.00,0.6000,
T0003920,2,EDI-001,1,20.00,20.00,6.0000,
T0003920,3,VAP-004,1,60.00,60.00,24.0000,
T0003921,1,EDI-004,1,25.00,25.00,7.5000,
T0003922,1,CON-003,1,30.00,30.00,12.0000,
T0003922,2,EDI-001,1,20.00,20.00,6.0000,
T0003922,3,PRE-001,1,10.00,8.00,3.2000,
T0003923,1,PRE-002,1,10.00,10.00,3.4000,
T0003923,2,EDI-003,1,20.00,20.00,6.5000,
T0003924,1,PRE-001,1,10.00,10.00,3.2000,
T0003925,1,FLO-004,1,38.00,38.00,15.0000,
T0003925,2,PRE-002,1,10.00,10.00,3.4000,
T0003925,3,VAP-002,1,40.00,40.00,14.0000,
T0003926,1,PRE-001,1,10.00,10.00,3.2000,
T0003926,2,EDI-001,1,20.00,20.00,6.0000,
T0003926,3,FLO-003,1,70.00,70.00,28.0000,
T0003926,4,VAP-002,1,40.00,40.00,14.0000,
T0003927,1,FLO-005,1,38.00,38.00,15.5000,
T0003927,2,PRE-002,1,10.00,10.00,3.4000,
T0003928,1,VAP-001,1,55.00,55.00,22.0000,
T0003929,1,VAP-003,1,32.00,32.00,12.0000,
T0003930,1,PRE-002,1,10.00,10.00,3.4000,
T0003930,2,TOP-002,1,24.00,24.00,9.0000,
T0003930,3,PRE-001,1,10.00,10.00,3.2000,
T0003930,4,EDI-002,1,22.00,22.00,7.0000,
T0003931,1,VAP-002,1,40.00,40.00,14.0000,
T0003932,1,EDI-003,1,20.00,20.00,6.5000,
T0003932,2,ACC-002,1,3.00,3.00,0.6000,
T0003933,1,FLO-007,3,32.00,32.00,13.0000,
T0003934,1,ACC-002,1,3.00,2.70,0.6000,
T0003934,2,VAP-003,1,32.00,32.00,12.0000,
T0003935,1,PRE-005,1,6.00,6.00,1.8000,
T0003935,2,PRE-002,1,10.00,10.00,3.4000,
T0003936,1,VAP-005,1,28.00,28.00,9.0000,
T0003937,1,PRE-002,1,10.00,10.00,3.4000,
T0003937,2,ACC-004,1,2.00,2.00,0.4000,
T0003937,3,VAP-001,2,55.00,55.00,22.0000,
T0003938,1,EDI-004,1,25.00,25.00,7.5000,
T0003938,2,CON-004,1,55.00,55.00,22.0000,
T0003939,1,EDI-002,1,22.00,22.00,7.0000,
T0003940,1,VAP-002,2,40.00,36.00,14.0000,
T0003941,1,EDI-003,1,20.00,20.00,6.5000,
T0003942,1,FLO-004,1,38.00,38.00,15.0000,
T0003942,2,PRE-002,1,10.00,10.00,3.4000,
T0003942,3,VAP-005,2,28.00,28.00,9.0000,
T0003943,1,VAP-003,1,32.00,32.00,12.0000,
T0003943,2,EDI-004,2,25.00,25.00,7.5000,
T0003944,1,VAP-004,1,60.00,60.00,24.0000,
T0003944,2,EDI-001,1,20.00,20.00,6.0000,
T0003945,1,VAP-003,1,32.00,32.00,12.0000,
T0003946,1,VAP-001,1,55.00,55.00,22.0000,
T0003946,2,EDI-001,2,20.00,18.00,6.0000,
T0003946,3,FLO-008,1,32.00,32.00,13.5000,
T0003947,1,TIN-001,1,50.00,50.00,18.0000,
T0003948,1,EDI-005,1,14.00,14.00,4.0000,
T0003948,2,TIN-002,1,45.00,45.00,16.0000,
T0003949,1,EDI-001,1,20.00,20.00,6.0000,
T0003949,2,PRE-001,1,10.00,10.00,3.2000,
T0003950,1,FLO-001,1,35.00,31.50,14.0000,
T0003950,2,FLO-005,1,38.00,38.00,15.5000,
T0003951,1,FLO-002,1,40.00,32.00,16.0000,
T0003952,1,TOP-001,1,35.00,28.00,12.0000,
T0003953,1,PRE-004,2,35.00,35.00,12.0000,
T0003953,2,FLO-001,1,35.00,35.00,14.0000,
T0003954,1,FLO-001,1,35.00,35.00,14.0000,
T0003954,2,FLO-002,1,40.00,36.00,16.0000,
T0003954,3,FLO-006,1,120.00,120.00,52.0000,
T0003955,1,EDI-006,2,8.00,8.00,3.0000,
T0003956,1,PRE-005,1,6.00,6.00,1.8000,
T0003957,1,VAP-003,2,32.00,32.00,12.0000,
T0003957,2,VAP-002,1,40.00,40.00,14.0000,
T0003958,1,TOP-001,1,35.00,35.00,12.0000,
T0003958,2,VAP-006,2,15.00,15.00,4.0000,
T0003959,1,VAP-002,1,40.00,40.00,14.0000,
T0003960,1,VAP-002,1,40.00,40.00,14.0000,
T0003961,1,FLO-007,1,32.00,32.00,13.0000,
T0003962,1,FLO-003,1,70.00,63.00,28.0000,
T0003962,2,PRE-003,1,18.00,18.00,6.0000,
T0003962,3,FLO-002,1,40.00,36.00,16.0000,
T0003963,1,FLO-003,1,70.00,70.00,28.0000,
T0003963,2,TOP-002,1,24.00,24.00,9.0000,
T0003964,1,PRE-003,1,18.00,18.00,6.0000,
T0003964,2,FLO-003,1,70.00,70.00,28.0000,
T0003965,1,FLO-007,1,32.00,32.00,13.0000,
T0003966,1,EDI-001,1,20.00,20.00,6.0000,
T0003966,2,EDI-006,1,8.00,8.00,3.0000,
T0003967,1,VAP-003,1,32.00,32.00,12.0000,
T0003967,2,PRE-004,1,35.00,35.00,12.0000,
T0003968,1,PRE-001,1,10.00,8.00,3.2000,
T0003969,1,ACC-001,1,20.00,20.00,5.0000,
T0003969,2,FLO-010,2,45.00,45.00,18.0000,
T0003969,3,FLO-004,1,38.00,38.00,15.0000,
T0003970,1,PRE-005,1,6.00,6.00,1.8000,
T0003970,2,PRE-003,1,18.00,18.00,6.0000,
T0003971,1,TIN-002,1,45.00,45.00,16.0000,
T0003972,1,TIN-002,1,45.00,45.00,16.0000,
T0003972,2,FLO-007,1,32.00,32.00,13.0000,
T0003973,1,ACC-004,1,2.00,2.00,0.4000,
T0003973,2,PRE-004,1,35.00,35.00,12.0000,
T0003974,1,EDI-001,2,20.00,20.00,6.0000,
T0003974,2,FLO-009,1,210.00,210.00,95.0000,
T0003974,3,VAP-005,2,28.00,28.00,9.0000,
T0003975,1,FLO-005,1,38.00,38.00,15.5000,
T0003975,2,VAP-006,1,15.00,15.00,4.0000,
T0003976,1,FLO-002,1,40.00,40.00,16.0000,
T0003976,2,VAP-003,1,32.00,32.00,12.0000,
T0003977,1,PRE-002,1,10.00,8.00,3.4000,
T0003977,2,VAP-005,1,28.00,28.00,9.0000,
T0003977,3,PRE-004,2,35.00,35.00,12.0000,
T0003978,1,FLO-001,1,35.00,35.00,14.0000,
T0003979,1,EDI-007,1,18.00,18.00,6.0000,
T0003980,1,VAP-004,1,60.00,48.00,24.0000,
T0003981,1,CON-003,1,30.00,27.00,12.0000,
T0003982,1,PRE-002,1,10.00,10.00,3.4000,
T0003983,1,PRE-005,1,6.00,6.00,1.8000,
T0003984,1,PRE-002,1,10.00,10.00,3.4000,
T0003984,2,EDI-004,2,25.00,25.00,7.5000,
T0003985,1,TIN-002,1,45.00,45.00,16.0000,
T0003986,1,FLO-005,2,38.00,38.00,15.5000,
T0003987,1,VAP-002,1,40.00,40.00,14.0000,
T0003988,1,EDI-001,3,20.00,20.00,6.0000,
T0003988,2,EDI-004,1,25.00,25.00,7.5000,
T0003989,1,ACC-003,1,22.00,22.00,6.0000,
T0003990,1,VAP-002,1,40.00,40.00,14.0000,
T0003990,2,FLO-005,1,38.00,38.00,15.5000,
T0003991,1,CON-002,2,45.00,45.00,18.0000,
T0003991,2,FLO-001,1,35.00,35.00,14.0000,
T0003991,3,PRE-004,1,35.00,35.00,12.0000,
T0003991,4,VAP-006,1,15.00,15.00,4.0000,
T0003991,5,PRE-001,1,10.00,9.00,3.2000,
T0003992,1,PRE-003,1,18.00,18.00,6.0000,
T0003992,2,EDI-001,1,20.00,20.00,6.0000,
T0003992,3,PRE-005,1,6.00,6.00,1.8000,
T0003993,1,VAP-004,1,60.00,60.00,24.0000,
T0003994,1,PRE-004,1,35.00,35.00,12.0000,
T0003994,2,PRE-001,1,10.00,10.00,3.2000,
T0003994,4,EDI-004,1,25.00,25.00,7.5000,
T0003995,1,EDI-001,1,20.00,20.00,6.0000,
T0003996,1,PRE-003,1,18.00,18.00,6.0000,
T0003996,2,VAP-004,2,60.00,60.00,24.0000,
T0003996,3,PRE-002,2,10.00,10.00,3.4000,
T0003996,4,VAP-005,1,28.00,25.20,9.0000,
T0003997,1,PRE-005,2,6.00,6.00,1.8000,
T0003997,2,FLO-008,2,32.00,32.00,13.5000,
T0003997,3,FLO-002,2,40.00,40.00,16.0000,
T0003997,4,EDI-005,1,14.00,14.00,4.0000,
T0003997,5,EDI-001,2,20.00,20.00,6.0000,
T0003998,1,ACC-005,1,12.00,12.00,2.5000,
T0003999,1,FLO-008,1,32.00,25.60,13.5000,
T0003999,2,VAP-002,1,40.00,40.00,14.0000,
T0003999,3,VAP-004,1,60.00,60.00,24.0000,
T0003999,4,FLO-002,2,40.00,32.00,16.0000,
T0004000,1,PRE-002,1,10.00,10.00,3.4000,
T0004001,1,PRE-001,1,10.00,10.00,3.2000,
T0004002,1,PRE-002,1,10.00,10.00,3.4000,
T0004002,2,TIN-002,1,45.00,40.50,16.0000,
T0004002,3,ACC-002,2,3.00,3.00,0.6000,
T0004002,4,PRE-004,2,35.00,35.00,12.0000,
T0004002,5,TOP-002,1,24.00,24.00,9.0000,
T0004003,1,VAP-006,1,15.00,13.50,4.0000,
T0004003,2,CON-002,2,45.00,45.00,18.0000,
T0004004,1,EDI-002,1,22.00,22.00,7.0000,
T0004004,2,FLO-004,3,38.00,38.00,15.0000,
T0004005,1,PRE-005,1,6.00,6.00,1.8000,
T0004006,1,FLO-004,2,38.00,38.00,15.0000,
T0004006,2,VAP-004,1,60.00,48.00,24.0000,
T0004007,1,FLO-003,1,70.00,70.00,28.0000,
T0004008,1,EDI-001,2,20.00,20.00,6.0000,
T0004008,2,FLO-001,1,35.00,35.00,14.0000,
T0004009,1,ACC-003,1,22.00,22.00,6.0000,
T0004010,1,VAP-003,3,32.00,25.60,12.0000,
T0004010,2,PRE-005,1,6.00,4.80,1.8000,
T0004011,1,VAP-002,1,40.00,40.00,14.0000,
T0004012,1,VAP-002,1,40.00,40.00,14.0000,
T0004012,2,FLO-004,1,38.00,38.00,15.0000,
T0004013,1,FLO-008,1,32.00,32.00,13.5000,
T0004013,2,VAP-002,1,40.00,40.00,14.0000,
T0004013,3,PRE-002,1,10.00,10.00,3.4000,
T0004013,4,PRE-005,3,6.00,6.00,1.8000,
T0004014,1,FLO-010,1,45.00,45.00,18.0000,
T0004015,1,FLO-001,1,35.00,28.00,14.0000,
T0004015,2,PRE-003,2,18.00,14.40,6.0000,
T0004016,1,EDI-006,1,8.00,8.00,3.0000,
T0004017,1,EDI-005,2,14.00,14.00,4.0000,
T0004018,1,VAP-006,1,15.00,15.00,4.0000,
T0004019,1,VAP-001,1,55.00,55.00,22.0000,
T0004020,1,PRE-001,1,10.00,10.00,3.2000,
T0004020,2,FLO-001,1,35.00,35.00,14.0000,
T0004021,1,VAP-002,1,40.00,40.00,14.0000,
T0004022,1,ACC-004,1,2.00,2.00,0.4000,
T0004022,2,FLO-005,2,38.00,38.00,15.5000,
T0004022,3,PRE-001,3,10.00,10.00,3.2000,
T0004023,1,FLO-001,1,35.00,35.00,14.0000,
T0004024,1,PRE-005,1,6.00,6.00,1.8000,
T0004024,2,EDI-003,3,20.00,20.00,6.5000,
T0004025,1,PRE-002,1,10.00,10.00,3.4000,
T0004026,1,FLO-004,1,38.00,34.20,15.0000,
T0004026,2,PRE-002,1,10.00,10.00,3.4000,
T0004026,3,VAP-006,2,15.00,15.00,4.0000,
T0004026,4,PRE-001,2,10.00,10.00,3.2000,
T0004027,1,ACC-004,1,2.00,1.60,0.4000,
T0004027,4,PRE-003,1,18.00,14.40,6.0000,
T0004027,5,FLO-004,1,38.00,38.00,15.0000,
T0004028,1,FLO-002,2,40.00,36.00,16.0000,
T0004028,2,PRE-001,2,10.00,10.00,3.2000,
T0004029,1,ACC-004,1,2.00,2.00,0.4000,
T0004029,2,VAP-002,2,40.00,40.00,14.0000,
T0004030,1,EDI-003,1,20.00,20.00,6.5000,
T0004031,1,PRE-002,1,10.00,10.00,3.4000,
T0004031,2,EDI-002,2,22.00,22.00,7.0000,
T0004031,3,ACC-002,1,3.00,3.00,0.6000,
T0004031,4,PRE-001,1,10.00,10.00,3.2000,
T0004032,1,PRE-004,1,35.00,35.00,12.0000,
T0004033,1,ACC-004,1,2.00,2.00,0.4000,
T0004034,1,EDI-002,2,22.00,22.00,7.0000,
T0004035,1,FLO-001,2,35.00,35.00,14.0000,
T0004035,2,ACC-003,1,22.00,22.00,6.0000,
T0004035,3,CON-004,2,55.00,55.00,22.0000,
T0004035,4,EDI-001,2,20.00,20.00,6.0000,
T0004036,1,FLO-004,1,38.00,38.00,15.0000,
T0004037,1,FLO-008,1,32.00,32.00,13.5000,
T0004037,2,VAP-006,3,15.00,15.00,4.0000,
T0004038,1,TIN-002,1,45.00,45.00,16.0000,
T0004038,2,PRE-002,2,10.00,10.00,3.4000,
T0004038,3,PRE-003,1,18.00,18.00,6.0000,
T0004039,1,VAP-005,1,28.00,28.00,9.0000,
T0004039,2,EDI-007,1,18.00,18.00,6.0000,
T0004039,3,FLO-002,1,40.00,40.00,16.0000,
T0004040,1,VAP-002,1,40.00,40.00,14.0000,
T0004041,1,FLO-001,1,35.00,35.00,14.0000,
T0004041,2,VAP-003,1,32.00,32.00,12.0000,
T0004042,1,FLO-004,2,38.00,30.40,15.0000,
T0004042,2,FLO-003,1,70.00,56.00,28.0000,
T0004043,1,PRE-002,1,10.00,10.00,3.4000,
T0004043,2,ACC-002,2,3.00,3.00,0.6000,
T0004044,1,VAP-002,1,40.00,40.00,14.0000,
T0004044,2,ACC-002,1,3.00,3.00,0.6000,
T0004044,3,EDI-002,3,22.00,22.00,7.0000,
T0004044,4,EDI-001,3,20.00,20.00,6.0000,
T0004045,1,ACC-001,1,20.00,18.00,5.0000,
T0004045,2,EDI-001,1,20.00,20.00,6.0000,
T0004046,1,FLO-008,1,32.00,25.60,13.5000,
T0004046,2,PRE-002,1,10.00,8.00,3.4000,
T0004047,1,FLO-010,2,45.00,36.00,18.0000,
T0004047,2,EDI-001,1,20.00,16.00,6.0000,
T0004048,1,VAP-002,1,40.00,40.00,14.0000,
T0004048,2,PRE-003,3,18.00,18.00,6.0000,
T0004048,3,VAP-001,1,55.00,55.00,22.0000,
T0004048,4,PRE-005,1,6.00,6.00,1.8000,
T0004049,1,FLO-002,1,40.00,36.00,16.0000,
T0004049,2,VAP-006,1,15.00,15.00,4.0000,
T0004049,3,ACC-003,1,22.00,22.00,6.0000,
T0004049,4,PRE-005,1,6.00,6.00,1.8000,
T0004050,1,ACC-002,1,3.00,3.00,0.6000,
T0004050,2,PRE-001,1,10.00,10.00,3.2000,
T0004051,1,PRE-001,1,10.00,10.00,3.2000,
T0004052,1,PRE-003,1,18.00,14.40,6.0000,
T0004053,1,PRE-005,1,6.00,6.00,1.8000,
T0004053,2,VAP-004,1,60.00,60.00,24.0000,
T0004053,3,FLO-007,2,32.00,32.00,13.0000,
T0004054,1,VAP-005,1,28.00,28.00,9.0000,
T0004054,2,VAP-002,2,40.00,40.00,14.0000,
T0004055,1,ACC-002,1,3.00,3.00,0.6000,
T0004055,2,PRE-002,2,10.00,10.00,3.4000,
T0004056,1,ACC-004,1,2.00,2.00,0.4000,
T0004057,1,EDI-007,3,18.00,18.00,6.0000,
T0004057,2,PRE-003,1,18.00,18.00,6.0000,
T0004057,3,PRE-001,1,10.00,10.00,3.2000,
T0004058,1,EDI-003,1,20.00,20.00,6.5000,
T0004059,1,EDI-001,1,20.00,20.00,6.0000,
T0004060,1,VAP-001,1,55.00,44.00,22.0000,
T0004061,1,PRE-003,1,18.00,18.00,6.0000,
T0004062,1,PRE-004,1,35.00,35.00,12.0000,
T0004063,1,ACC-004,1,2.00,2.00,0.4000,
T0004063,2,VAP-003,3,32.00,32.00,12.0000,
T0004064,1,ACC-002,1,3.00,3.00,0.6000,
T0004064,2,FLO-002,1,40.00,32.00,16.0000,
T0004065,1,PRE-005,1,6.00,6.00,1.8000,
T0004065,2,VAP-001,3,55.00,55.00,22.0000,
T0004065,3,VAP-003,2,32.00,32.00,12.0000,
T0004066,1,VAP-005,2,28.00,28.00,9.0000,
T0004066,2,PRE-002,2,10.00,10.00,3.4000,
T0004066,3,VAP-003,1,32.00,32.00,12.0000,
T0004067,1,PRE-002,1,10.00,8.00,3.4000,
T0004068,1,FLO-007,1,32.00,32.00,13.0000,
T0004068,2,PRE-003,1,18.00,18.00,6.0000,
T0004068,3,VAP-001,1,55.00,55.00,22.0000,
T0004069,1,PRE-001,1,10.00,10.00,3.2000,
T0004070,1,VAP-002,1,40.00,40.00,14.0000,
T0004071,1,FLO-007,1,32.00,32.00,13.0000,
T0004071,2,FLO-005,2,38.00,38.00,15.5000,
T0004072,1,EDI-007,2,18.00,18.00,6.0000,
T0004072,2,ACC-002,3,3.00,3.00,0.6000,
T0004072,3,FLO-007,1,32.00,32.00,13.0000,
T0004072,4,FLO-001,1,35.00,35.00,14.0000,
T0004073,1,EDI-001,1,20.00,20.00,6.0000,
T0004073,2,EDI-005,1,14.00,11.20,4.0000,
T0004073,3,VAP-002,1,40.00,40.00,14.0000,
T0004073,4,PRE-001,1,10.00,10.00,3.2000,
T0004074,1,EDI-003,1,20.00,20.00,6.5000,
T0004075,1,FLO-007,1,32.00,25.60,13.0000,
T0004076,1,VAP-003,1,32.00,32.00,12.0000,
T0004076,2,FLO-004,1,38.00,38.00,15.0000,
T0004077,1,FLO-007,1,32.00,32.00,13.0000,
T0004077,2,FLO-004,1,38.00,38.00,15.0000,
T0004078,1,PRE-002,3,10.00,10.00,3.4000,
T0004079,1,FLO-007,1,32.00,32.00,13.0000,
T0004079,2,ACC-002,1,3.00,3.00,0.6000,
T0004080,1,PRE-001,1,10.00,8.00,3.2000,
T0004080,2,VAP-005,1,28.00,22.40,9.0000,
T0004081,1,VAP-004,1,60.00,60.00,24.0000,
T0004081,2,PRE-003,1,18.00,18.00,6.0000,
T0004081,3,PRE-002,1,10.00,10.00,3.4000,
T0004082,1,VAP-004,1,60.00,60.00,24.0000,
T0004082,2,EDI-002,2,22.00,19.80,7.0000,
T0004083,1,FLO-008,1,32.00,32.00,13.5000,
T0004083,2,FLO-006,2,120.00,120.00,52.0000,
T0004084,1,EDI-004,1,25.00,25.00,7.5000,
T0004085,1,CON-001,3,75.00,75.00,32.0000,
T0004086,1,PRE-001,1,10.00,9.00,3.2000,
T0004087,1,PRE-002,2,10.00,10.00,3.4000,
T0004088,1,VAP-002,1,40.00,40.00,14.0000,
T0004089,1,CON-003,1,30.00,30.00,12.0000,
T0004090,1,EDI-005,1,14.00,14.00,4.0000,
T0004090,2,EDI-001,1,20.00,20.00,6.0000,
T0004090,3,PRE-002,3,10.00,10.00,3.4000,
T0004091,1,CON-002,2,45.00,45.00,18.0000,
T0004091,2,FLO-005,1,38.00,30.40,15.5000,
T0004092,1,VAP-001,1,55.00,55.00,22.0000,
T0004093,1,PRE-003,1,18.00,18.00,6.0000,
T0004093,2,PRE-002,2,10.00,10.00,3.4000,
T0004094,1,PRE-001,1,10.00,10.00,3.2000,
T0004094,2,VAP-003,1,32.00,32.00,12.0000,
T0004095,1,EDI-001,1,20.00,16.00,6.0000,
T0004095,2,VAP-002,2,40.00,40.00,14.0000,
T0004096,1,TIN-001,2,50.00,50.00,18.0000,
T0004097,1,FLO-004,1,38.00,38.00,15.0000,
T0004098,1,ACC-004,1,2.00,2.00,0.4000,
T0004098,2,PRE-004,2,35.00,35.00,12.0000,
T0004099,1,EDI-006,2,8.00,8.00,3.0000,
T0004100,1,PRE-002,1,10.00,10.00,3.4000,
T0004100,2,EDI-001,1,20.00,20.00,6.0000,
T0004101,1,EDI-001,2,20.00,20.00,6.0000,
T0004101,3,PRE-001,2,10.00,10.00,3.2000,
T0004101,4,FLO-010,1,45.00,45.00,18.0000,
T0004102,1,PRE-001,2,10.00,10.00,3.2000,
T0004103,1,VAP-004,1,60.00,60.00,24.0000,
T0004103,2,EDI-001,1,20.00,20.00,6.0000,
T0004104,1,FLO-001,1,35.00,31.50,14.0000,
T0004105,1,EDI-002,1,22.00,22.00,7.0000,
T0004105,2,EDI-004,1,25.00,25.00,7.5000,
T0004105,3,PRE-002,3,10.00,10.00,3.4000,
T0004105,4,VAP-006,1,15.00,15.00,4.0000,
T0004106,1,PRE-002,1,10.00,10.00,3.4000,
T0004107,1,FLO-006,1,120.00,120.00,52.0000,
T0004107,2,VAP-005,1,28.00,28.00,9.0000,
T0004108,1,FLO-008,1,32.00,32.00,13.5000,
T0004108,2,ACC-004,2,2.00,2.00,0.4000,
T0004108,3,FLO-007,3,32.00,32.00,13.0000,
T0004109,1,FLO-006,1,120.00,120.00,52.0000,
T0004110,1,PRE-002,1,10.00,10.00,3.4000,
T0004110,2,VAP-001,1,55.00,55.00,22.0000,
T0004111,1,PRE-001,1,10.00,10.00,3.2000,
T0004111,2,FLO-008,1,32.00,32.00,13.5000,
T0004111,3,EDI-002,1,22.00,22.00,7.0000,
T0004112,1,PRE-005,1,6.00,6.00,1.8000,
T0004112,2,VAP-006,1,15.00,15.00,4.0000,
T0004112,3,FLO-005,1,38.00,38.00,15.5000,
T0004112,4,PRE-002,1,10.00,10.00,3.4000,
T0004113,1,PRE-001,1,10.00,10.00,3.2000,
T0004114,1,EDI-001,1,20.00,20.00,6.0000,
T0004114,2,FLO-010,1,45.00,45.00,18.0000,
T0004114,3,CON-003,1,30.00,30.00,12.0000,
T0004115,1,ACC-004,1,2.00,2.00,0.4000,
T0004116,1,FLO-004,1,38.00,30.40,15.0000,
T0004116,2,FLO-002,1,40.00,32.00,16.0000,
T0004117,1,EDI-004,1,25.00,25.00,7.5000,
T0004117,2,ACC-004,1,2.00,2.00,0.4000,
T0004118,1,PRE-005,1,6.00,6.00,1.8000,
T0004119,1,PRE-003,3,18.00,18.00,6.0000,
T0004120,1,PRE-003,1,18.00,18.00,6.0000,
T0004120,2,FLO-003,1,70.00,70.00,28.0000,
T0004120,3,FLO-005,3,38.00,38.00,15.5000,
T0004120,4,VAP-002,1,40.00,40.00,14.0000,
T0004121,1,FLO-001,1,35.00,35.00,14.0000,
T0004122,1,EDI-004,2,25.00,25.00,7.5000,
T0004122,2,PRE-005,1,6.00,6.00,1.8000,
T0004123,1,VAP-006,1,15.00,15.00,4.0000,
T0004123,3,CON-001,1,75.00,75.00,32.0000,
T0004123,4,TIN-001,2,50.00,50.00,18.0000,
T0004124,1,FLO-007,2,32.00,32.00,13.0000,
T0004124,2,FLO-005,2,38.00,34.20,15.5000,
T0004125,1,FLO-002,2,40.00,40.00,16.0000,
T0004125,2,ACC-004,1,2.00,1.80,0.4000,
T0004125,3,FLO-003,1,70.00,70.00,28.0000,
T0004126,1,FLO-002,1,40.00,40.00,16.0000,
T0004126,2,FLO-001,1,35.00,35.00,14.0000,
T0004127,1,VAP-002,1,40.00,40.00,14.0000,
T0004128,1,PRE-002,1,10.00,10.00,3.4000,
T0004128,2,FLO-005,1,38.00,38.00,15.5000,
T0004128,3,VAP-005,3,28.00,28.00,9.0000,
T0004129,1,FLO-005,1,38.00,38.00,15.5000,
T0004129,2,ACC-002,3,3.00,3.00,0.6000,
T0004129,3,PRE-002,1,10.00,9.00,3.4000,
T0004130,1,EDI-003,1,20.00,20.00,6.5000,
T0004131,1,FLO-002,1,40.00,40.00,16.0000,
T0004132,1,FLO-001,1,35.00,35.00,14.0000,
T0004132,2,EDI-004,1,25.00,25.00,7.5000,
T0004133,1,FLO-001,2,35.00,35.00,14.0000,
T0004134,1,ACC-001,2,20.00,20.00,5.0000,
T0004135,1,PRE-001,1,10.00,10.00,3.2000,
T0004135,2,ACC-001,1,20.00,20.00,5.0000,
T0004135,3,PRE-003,1,18.00,18.00,6.0000,
T0004136,1,EDI-004,2,25.00,25.00,7.5000,
T0004136,2,EDI-006,2,8.00,8.00,3.0000,
T0004136,3,PRE-003,2,18.00,18.00,6.0000,
T0004136,4,TOP-002,1,24.00,24.00,9.0000,
T0004137,1,VAP-002,1,40.00,40.00,14.0000,
T0004137,2,PRE-005,1,6.00,6.00,1.8000,
T0004138,1,PRE-001,1,10.00,9.00,3.2000,
T0004138,2,ACC-004,1,2.00,2.00,0.4000,
T0004138,3,VAP-001,2,55.00,49.50,22.0000,
T0004139,1,VAP-004,1,60.00,60.00,24.0000,
T0004139,2,FLO-001,1,35.00,35.00,14.0000,
T0004139,3,VAP-001,1,55.00,55.00,22.0000,
T0004139,4,FLO-004,1,38.00,38.00,15.0000,
T0004140,1,EDI-001,2,20.00,20.00,6.0000,
T0004140,2,FLO-004,1,38.00,34.20,15.0000,
T0004141,1,PRE-002,1,10.00,10.00,3.4000,
T0004142,1,ACC-002,1,3.00,3.00,0.6000,
T0004142,2,FLO-007,3,32.00,32.00,13.0000,
T0004143,1,EDI-002,1,22.00,19.80,7.0000,
T0004143,2,FLO-005,1,38.00,34.20,15.5000,
T0004144,1,EDI-006,1,8.00,8.00,3.0000,
T0004145,1,PRE-002,1,10.00,10.00,3.4000,
T0004146,1,ACC-002,1,3.00,3.00,0.6000,
T0004146,2,PRE-002,1,10.00,10.00,3.4000,
T0004146,3,TOP-001,1,35.00,35.00,12.0000,
T0004147,1,PRE-003,1,18.00,18.00,6.0000,
T0004147,2,CON-004,1,55.00,55.00,22.0000,
T0004147,3,ACC-002,2,3.00,3.00,0.6000,
T0004148,1,PRE-002,1,10.00,10.00,3.4000,
T0004149,1,PRE-001,1,10.00,10.00,3.2000,
T0004150,1,ACC-005,1,12.00,10.80,2.5000,
T0004150,2,CON-002,1,45.00,45.00,18.0000,
T0004150,3,VAP-005,1,28.00,28.00,9.0000,
T0004151,1,VAP-002,1,40.00,40.00,14.0000,
T0004152,1,VAP-001,1,55.00,55.00,22.0000,
T0004152,2,CON-001,1,75.00,75.00,32.0000,
T0004152,3,PRE-004,2,35.00,35.00,12.0000,
T0004153,1,PRE-003,1,18.00,18.00,6.0000,
T0004154,1,ACC-002,2,3.00,2.70,0.6000,
T0004155,1,EDI-003,1,20.00,16.00,6.5000,
T0004155,2,TOP-001,1,35.00,28.00,12.0000,
T0004155,3,PRE-001,1,10.00,8.00,3.2000,
T0004156,1,FLO-007,1,32.00,32.00,13.0000,
T0004156,2,VAP-002,1,40.00,40.00,14.0000,
T0004157,1,FLO-004,2,38.00,30.40,15.0000,
T0004158,1,VAP-002,1,40.00,40.00,14.0000,
T0004158,2,ACC-002,1,3.00,3.00,0.6000,
T0004158,3,FLO-001,2,35.00,35.00,14.0000,
T0004158,4,EDI-002,1,22.00,22.00,7.0000,
T0004159,1,FLO-009,3,210.00,168.00,95.0000,
T0004160,1,PRE-004,1,35.00,35.00,12.0000,
T0004160,2,VAP-006,1,15.00,15.00,4.0000,
T0004161,1,PRE-005,1,6.00,6.00,1.8000,
T0004161,2,EDI-003,1,20.00,20.00,6.5000,
T0004161,3,PRE-003,1,18.00,18.00,6.0000,
T0004162,1,FLO-001,1,35.00,35.00,14.0000,
T0004162,2,FLO-002,1,40.00,40.00,16.0000,
T0004163,1,FLO-007,1,32.00,28.80,13.0000,
T0004163,2,VAP-001,1,55.00,55.00,22.0000,
T0004163,3,CON-003,1,30.00,30.00,12.0000,
T0004164,1,PRE-001,2,10.00,10.00,3.2000,
T0004164,2,VAP-001,2,55.00,55.00,22.0000,
T0004165,1,VAP-001,1,55.00,55.00,22.0000,
T0004165,2,PRE-005,1,6.00,6.00,1.8000,
